TAG_type,locusName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction,Pathways,Pathways_Desc,GODescription,class,Description,GO,KOG,KO,Pfam,Panther,Best-hit-arabi-defline
genetic,Manes.16G014233,22.36385628,-0.627984237,0.194140175,-3.234694918,0.001217728,0.007242555,-,,,protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation,NA,(1 of 30) PF01657//PF07714 - Salt stress response/antifungal (Stress-antifung) // Protein tyrosine kinase (Pkinase_Tyr),GO:0004672 GO:0004713 GO:0005524 GO:0006468,KOG1187,,PF01657 PF07714,PTHR27002,
genetic,Manes.04G059624,0.810198344,-0.862305326,0.267113798,-3.228232054,0.001245579,0.007375048,-,,,,NA,"(1 of 2) PTHR10283//PTHR10283:SF103 - SOLUTE CARRIER FAMILY 13 MEMBER // GENOMIC DNA, CHROMOSOME 3, P1 CLONE: MLD14-RELATED",,,,,PTHR10283 PTHR10283:SF103,
genetic,Manes.15G046400,2.709577406,-0.636363733,0.197946385,-3.214828765,0.001305224,0.007649374,-,,,calcium ion binding,NA,(1 of 1) PF00036//PF13202 - EF hand (EF-hand_1) // EF hand (EF-hand_5),GO:0005509,,,PF00036 PF13202,,Calcium-binding EF-hand family protein
genetic,Manes.01G261100,17.69254096,-0.543061657,0.169240068,-3.208824394,0.001332789,0.007784126,-,,,N-acetyltransferase activity,NA,(1 of 1) PTHR10925//PTHR10925:SF5 - N-ACETYLTRANSFERASE 10 // N-ACETYLTRANSFERASE 10,GO:0008080,,K14521,PF05127 PF08351 PF13718 PF13725,PTHR10925 PTHR10925:SF5,
genetic,Manes.07G109400,0.840028208,0.509127351,0.159232003,3.19739337,0.001386757,0.00803049,+,,,,NA,(1 of 4) PTHR21726:SF49 - PHOSPHATIDYLINOSITOL N-ACETYGLUCOSAMINLYTRANSFERASE SUBUNIT P-LIKE PROTEIN,,,,PF14309 PF14383,PTHR21726 PTHR21726:SF49,
genetic,Manes.02G037400,18.34504874,0.576848708,0.180503782,3.195770763,0.001394579,0.008071173,+,,,,NA,(1 of 25) PF14547 - Hydrophobic seed protein (Hydrophob_seed),,,,PF14547,PTHR31731,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
genetic,Manes.02G093100,1.812170639,-0.508243654,0.159293351,-3.190614373,0.001419706,0.008179526,-,,,"monooxygenase activity; iron ion binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; heme binding",NA,"(1 of 1) K09587 - steroid 22-alpha-hydroxylase (CYP90B1, DWF4)",GO:0004497 GO:0005506 GO:0016705 GO:0020037 GO:0055114,KOG0157,K09587,PF00067,PTHR24286 PTHR24286:SF37,Cytochrome P450 superfamily protein
genetic,Manes.15G192300,1.000054006,-0.874029537,0.27481999,-3.180371034,0.001470866,0.008423126,-,,,"hydrolase activity, hydrolyzing O-glycosyl compounds; cell wall; carbohydrate metabolic process; xyloglucan metabolic process; xyloglucan:xyloglucosyl transferase activity; cell wall biogenesis; apoplast",NA,(1 of 2) PTHR31062//PTHR31062:SF16 - FAMILY NOT NAMED // XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 29-RELATED,GO:0004553 GO:0005618 GO:0005975 GO:0006073 GO:0010411 GO:0016762 GO:0042546 GO:0048046,,,PF00722 PF06955,PTHR31062 PTHR31062:SF16,xyloglucan endotransglucosylase/hydrolase 30
genetic,Manes.11G015824,0.528756352,-0.795537961,0.253209149,-3.141821551,0.001679003,0.009351701,-,,,"hydrolase activity, acting on ester bonds",NA,(1 of 10) PTHR22835:SF262 - GDSL ESTERASE/LIPASE 5-RELATED,GO:0016788,,,PF00657,PTHR22835 PTHR22835:SF262,
genetic,Manes.04G044000,4.76574651,0.536156142,0.171198881,3.131773626,0.001737538,0.009601183,+,,,intracellular anatomical structure; zinc ion binding,NA,(1 of 2) PTHR31832//PTHR31832:SF8 - FAMILY NOT NAMED // B-BOX TYPE ZINC FINGER-CONTAINING PROTEIN-RELATED,GO:0005622 GO:0008270,,,PF00643,PTHR31832 PTHR31832:SF8,salt tolerance homologue
genetic,Manes.15G108200,0.762670585,0.620662253,0.198291695,3.130046642,0.001747785,0.009642792,+,,,,NA,(1 of 4) PTHR10641//PTHR10641:SF455 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED,,KOG0048,K09422,PF00249,PTHR10641 PTHR10641:SF455,myb domain protein 5
genetic,Manes.11G120000,1.719184788,-0.666748086,0.213684053,-3.120251968,0.001806964,0.009913071,-,,,,NA,(1 of 6) 1.3.1.3 - Delta(4)-3-oxosteroid 5-beta-reductase / Testosterone 5-beta-reductase,,,,,PTHR32487 PTHR32487:SF5,
genetic,Manes.15G078700,4.536875559,0.542058951,0.174008054,3.115137128,0.001838594,0.010049103,+,,,,NA,(1 of 79) PF03514 - GRAS domain family (GRAS),,,,PF03514,PTHR31636 PTHR31636:SF18,
genetic,Manes.10G127266,1.749052028,-0.617708584,0.198809411,-3.107038952,0.001889715,0.010259601,-,,,protein binding; signal transduction; ADP binding,NA,(1 of 36) PTHR11017//PTHR11017:SF162 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,GO:0005515 GO:0007165 GO:0043531,KOG4658,,PF00931 PF13676,PTHR11017 PTHR11017:SF162,
genetic,Manes.S027416,0.834189842,-0.699832205,0.227923386,-3.070471255,0.002137213,0.01129709,-,,,,NA,(1 of 84) PF03732 - Retrotransposon gag protein (Retrotrans_gag),,,,PF03732,,
genetic,Manes.14G074800,0.692000661,-0.763821449,0.249130859,-3.06594475,0.002169834,0.011442878,-,,,mitochondrial outer membrane; transmembrane transport,NA,(1 of 1) PTHR11743//PTHR11743:SF35 - VOLTAGE-DEPENDENT ANION-SELECTIVE CHANNEL // SUBFAMILY NOT NAMED,GO:0005741 GO:0055085,KOG3126,K15040,PF01459,PTHR11743 PTHR11743:SF35,
genetic,Manes.01G041800,2.954116324,0.598189755,0.195945305,3.052840456,0.002266864,0.01186009,+,,,ATP binding; nucleus; DNA-templated transcription; regulation of DNA-templated transcription; developmental process,NA,(1 of 18) PF08879//PF08880 - WRC (WRC) // QLQ (QLQ),GO:0005524 GO:0005634 GO:0006351 GO:0006355 GO:0032502,,,PF08879 PF08880,PTHR31602 PTHR31602:SF11,growth-regulating factor 7
genetic,Manes.11G017475,1.677318714,-0.594623987,0.197506428,-3.010656384,0.002606837,0.013245004,-,,,,NA,,,,,,,
genetic,Manes.07G005350,1.298109076,0.670889506,0.224023759,2.994724793,0.002746926,0.013808979,+,,,,NA,,,,,,,
genetic,Manes.10G133100,2.526247085,0.562364742,0.190581284,2.95078682,0.003169656,0.01550301,+,,,protein kinase activity; protein tyrosine kinase activity; ubiquitin-protein transferase activity; protein binding; ATP binding; protein phosphorylation,NA,(1 of 1) PF00069//PF00240//PF00632//PF14531 - Protein kinase domain (Pkinase) // Ubiquitin family (ubiquitin) // HECT-domain (ubiquitin-transferase) (HECT) // Kinase-like (Kinase-like),GO:0004672 GO:0004713 GO:0004842 GO:0005515 GO:0005524 GO:0006468,KOG0198,K13414,PF00240 PF00632 PF14531,PTHR24361 PTHR24361:SF318,
genetic,Manes.04G114000,1.487764645,-0.680552915,0.232541458,-2.926587463,0.003427031,0.016508901,-,,,DNA-binding transcription factor activity; regulation of DNA-templated transcription,NA,"(1 of 4) PTHR31194//PTHR31194:SF13 - SHN  SHINE , DNA BINDING / TRANSCRIPTION FACTOR // ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR SHINE 2-RELATED",GO:0003700 GO:0006355,,,PF00847,PTHR31194 PTHR31194:SF13,
genetic,Manes.07G123400,3.868785693,-0.515437172,0.1768832,-2.913997334,0.00356833,0.017052859,-,,,metabolic process; hexosyltransferase activity,NA,(1 of 3) 2.4.1.323 - 7-deoxyloganetic acid glucosyltransferase,GO:0008152 GO:0016758,,,PF00201,PTHR11926 PTHR11926:SF220,
genetic,Manes.12G125600,1.12296227,-0.555203239,0.190963844,-2.907373606,0.003644776,0.017341121,-,,,protein kinase activity; protein tyrosine kinase activity; ubiquitin-protein transferase activity; ATP binding; protein phosphorylation; protein ubiquitination,NA,(1 of 1) PTHR27003:SF81 - U-BOX DOMAIN-CONTAINING PROTEIN 50-RELATED,GO:0004672 GO:0004713 GO:0004842 GO:0005524 GO:0006468 GO:0016567,KOG1187,,PF04564 PF07714,PTHR27003 PTHR27003:SF81,U-box domain-containing protein kinase family protein
genetic,Manes.07G060000,2.955974905,-0.617463256,0.212828447,-2.901225214,0.003717066,0.017611412,-,,,GTP binding; intracellular protein transport; endoplasmic reticulum to Golgi vesicle-mediated transport; COPII vesicle coat,NA,(1 of 1) PF00025//PF04811 - ADP-ribosylation factor family (Arf) // Sec23/Sec24 trunk domain (Sec23_trunk),GO:0005525 GO:0006886 GO:0006888 GO:0030127,,,PF00025 PF04811,PTHR11141,
genetic,Manes.13G071300,0.924697122,-0.691350762,0.238634838,-2.897107427,0.003766208,0.017798664,-,,,protein kinase activity; protein serine/threonine kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation; recognition of pollen,NA,(1 of 28) PF00069//PF00954//PF01453 - Protein kinase domain (Pkinase) // S-locus glycoprotein domain (S_locus_glycop) // D-mannose binding lectin (B_lectin),GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0006468 GO:0048544,KOG1187,,PF00069 PF00954 PF01453,PTHR27002 PTHR27002:SF109,
genetic,Manes.17G026594,0.941063211,-0.622075171,0.215148616,-2.891374265,0.00383561,0.018051491,-,,,"iron ion binding; oxidoreductase activity; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; L-ascorbic acid binding",NA,(1 of 3) PTHR10869:SF55 - OXOGLUTARATE/IRON-DEPENDENT OXYGENASE,GO:0005506 GO:0016491 GO:0016705 GO:0031418 GO:0055114,KOG1591,K00472,PF03171,PTHR10869 PTHR10869:SF55,Oxoglutarate/iron-dependent oxygenase
genetic,Manes.05G083466,0.836131023,-0.574751188,0.199180966,-2.885572848,0.00390702,0.018320042,-,,,,NA,(1 of 6) PF13650 - Aspartyl protease (Asp_protease_2),,,,PF13650,,
genetic,Manes.04G047500,3.173075951,-0.600334413,0.208306543,-2.881975779,0.003951901,0.018500765,-,,,"monooxygenase activity; iron ion binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; heme binding",NA,(1 of 3) K04123 - ent-kaurenoic acid hydroxylase (KAO),GO:0004497 GO:0005506 GO:0016705 GO:0020037 GO:0055114,KOG0157,K04123,PF00067,PTHR24286 PTHR24286:SF67,ent-kaurenoic acid hydroxylase 2
genetic,Manes.03G152100,1.169009768,0.549016888,0.193094852,2.843249741,0.004465606,0.02020149,+,,,,NA,(1 of 44) PF03140 - Plant protein of unknown function (DUF247),,,,PF03140,PTHR31549,
genetic,Manes.10G113200,2.205833924,0.72749388,0.257019443,2.830501349,0.004647512,0.020812946,+,,,"monooxygenase activity; iron ion binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; heme binding",NA,(1 of 138) KOG0156 - Cytochrome P450 CYP2 subfamily,GO:0004497 GO:0005506 GO:0016705 GO:0020037 GO:0055114,KOG0156,,PF00067,PTHR24298 PTHR24298:SF119,
genetic,Manes.05G084600,0.626371171,-0.625952225,0.221210402,-2.829669036,0.004659618,0.020851778,-,LIPASYN-PWY; LIPAS-PWY; PWY-6803,phospholipases; triacylglycerol degradation; phosphatidylcholine acyl editing,lipid metabolic process,NA,(1 of 2) 3.1.1.26//3.1.1.3//3.1.1.32 - Galactolipase // Triacylglycerol lipase / Triglyceride lipase // Phospholipase A(1) / Phospholipase A1,GO:0006629,KOG4569,,PF01764,PTHR31403 PTHR31403:SF7,alpha/beta-Hydrolases superfamily protein
genetic,Manes.05G075400,0.52435939,-0.677741659,0.239719845,-2.827223828,0.00469535,0.0209766,-,,,protein dimerization activity,NA,(1 of 2) PTHR11514:SF28 - TRANSCRIPTION FACTOR TT8,GO:0046983,,,PF00010 PF14215,PTHR11514 PTHR11514:SF28,basic helix-loop-helix (bHLH) DNA-binding superfamily protein
genetic,Manes.10G021525,1.393122038,0.712969188,0.252690478,2.821511886,0.004779787,0.021270103,+,,,serine-type endopeptidase activity; proteolysis,NA,(1 of 7) PTHR10795//PTHR10795:SF348 - PROPROTEIN CONVERTASE SUBTILISIN/KEXIN // SUBFAMILY NOT NAMED,GO:0004252 GO:0006508,,,PF00082 PF05922,PTHR10795 PTHR10795:SF348,
genetic,Manes.08G173400,1.505012172,-0.575847885,0.204291542,-2.818755387,0.004821024,0.021416292,-,,,protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation; signal transduction,NA,(1 of 2) PTHR24347//PTHR24347:SF189 - SERINE/THREONINE-PROTEIN KINASE // SUBFAMILY NOT NAMED,GO:0004672 GO:0004713 GO:0005524 GO:0006468 GO:0007165,KOG0583,,PF03822 PF14531,PTHR24347 PTHR24347:SF189,serine/threonine protein kinase 1
genetic,Manes.01G095100,1.276429167,0.643950085,0.230335234,2.795708124,0.005178615,0.022674474,+,PWY-6010,apigenin glycosides biosynthesis,"acyltransferase activity, transferring groups other than amino-acyl groups",NA,(1 of 8) 2.3.1.115 - Isoflavone-7-O-beta-glucoside 6''-O-malonyltransferase / Flavone/flavonol 7-O-beta-D-glucoside malonyltransferase,GO:0016747,,,PF02458,PTHR31625 PTHR31625:SF5,
genetic,Manes.08G042000,1.521636429,-0.532365143,0.191362982,-2.781965132,0.005403084,0.023466202,-,,,,NA,(1 of 2) PTHR21495//PTHR21495:SF71 - NUCLEOPORIN-RELATED // DIRIGENT PROTEIN 1-RELATED,,,,PF03018,PTHR21495 PTHR21495:SF71,
genetic,Manes.15G008400,9.644648,-0.57428254,0.206513505,-2.780847384,0.005421722,0.023528791,-,,,defense response; response to biotic stimulus,NA,(1 of 49) PF00407 - Pathogenesis-related protein Bet v I family (Bet_v_1),GO:0006952 GO:0009607,,,PF00407,PTHR31213 PTHR31213:SF11,
genetic,Manes.14G168900,0.665708383,-0.670835954,0.241351263,-2.779500495,0.005444257,0.02359486,-,,,,NA,(1 of 1) PTHR11903:SF12 - ALPHA-DIOXYGENASE 2,,KOG2408,,PF03098,PTHR11903 PTHR11903:SF12,alpha dioxygenase
genetic,Manes.12G058907,2.882872344,-1.000360997,0.360616839,-2.774027416,0.005536701,0.023899177,-,,,GTPase activity,NA,(1 of 7) K06883 - uncharacterized protein (K06883),GO:0003924,KOG1534,K06883,PF13207,PTHR21231 PTHR21231:SF7,P-loop containing nucleoside triphosphate hydrolases superfamily protein
genetic,Manes.10G080301,1.002485571,-0.728309875,0.263174793,-2.767399821,0.005650541,0.024318633,-,,,,NA,,,,,,PTHR33054 PTHR33054:SF2,
genetic,Manes.07G014200,3.612177707,-0.55727168,0.201387063,-2.767167222,0.005654574,0.024330866,-,,,,NA,(1 of 22) 3.6.3.6 - Proton-exporting ATPase / Proton-translocating P-type ATPase,,,,,,
genetic,Manes.03G084300,1.456482081,-0.553863368,0.200597299,-2.761070917,0.005761216,0.024690928,-,PWY-6824; PWY-5466; PWY-7445; PWY-7214,justicidin B biosynthesis; matairesinol biosynthesis; luteolin triglucuronide degradation; baicalein degradation (hydrogen peroxide detoxification),peroxidase activity; response to oxidative stress; heme binding,NA,(1 of 3) PTHR31235//PTHR31235:SF27 - FAMILY NOT NAMED // PEROXIDASE 62-RELATED,GO:0004601 GO:0006979 GO:0020037 GO:0055114,,K00430,PF00141,PTHR31235 PTHR31235:SF27,Peroxidase superfamily protein
genetic,Manes.12G064800,36.2451886,0.51768732,0.18797823,2.75397486,0.005887629,0.025122026,+,,,protein binding,NA,"(1 of 217) PF00400 - WD domain, G-beta repeat (WD40)",GO:0005515,,,PF00400,,Transducin/WD40 repeat-like superfamily protein
genetic,Manes.06G148000,0.700019011,-0.644602029,0.238768514,-2.69969444,0.006940319,0.028483469,-,,,,NA,(1 of 2) PTHR33649//PTHR33649:SF2 - FAMILY NOT NAMED // PAR1 PROTEIN,,,,PF06521,PTHR33649 PTHR33649:SF2,PAR1 protein
genetic,Manes.01G159201,3.395720588,-0.565150304,0.211483893,-2.672308968,0.007533125,0.030258199,-,,,,NA,,,,,,PTHR33386 PTHR33386:SF3,
genetic,Manes.07G057000,0.698043821,-0.674710132,0.253452965,-2.662072356,0.007766118,0.030928225,-,,,protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation,NA,(1 of 1) PF00069//PF07714//PF13474 - Protein kinase domain (Pkinase) // Protein tyrosine kinase (Pkinase_Tyr) // SnoaL-like domain (SnoaL_3),GO:0004672 GO:0004713 GO:0005524 GO:0006468,KOG1187,,PF07714 PF13474,PTHR27001 PTHR27001:SF27,
genetic,Manes.04G059500,1.365119334,-0.626943376,0.236681768,-2.648887496,0.008075721,0.031875383,-,,,membrane; transmembrane transporter activity,NA,(1 of 62) PF00892 - EamA-like transporter family (EamA),GO:0016020 GO:0016021 GO:0022857,,,PF00892,PTHR31218 PTHR31218:SF62,nodulin MtN21 /EamA-like transporter family protein
genetic,Manes.03G069800,0.307626347,-0.741928473,0.283125319,-2.620494962,0.008780223,0.033941707,-,,,protein kinase activity; protein tyrosine kinase activity; protein binding; ATP binding; protein phosphorylation,NA,(1 of 2) PTHR27000//PTHR27000:SF121 - FAMILY NOT NAMED // LEUCINE-RICH REPEAT RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE BAM3,GO:0004672 GO:0004713 GO:0005515 GO:0005524 GO:0006468,KOG1187,,PF00069 PF00560 PF08263 PF13855,PTHR27000 PTHR27000:SF121,Leucine-rich receptor-like protein kinase family protein
genetic,Manes.14G103300,3.690570945,-0.763965035,0.292327795,-2.613384861,0.008965029,0.034473091,-,PWY-2681,<i>trans</i>-zeatin biosynthesis,tRNA processing,NA,"(1 of 2) PTHR11088:SF27 - ADENYLATE ISOPENTENYLTRANSFERASE 1, CHLOROPLASTIC-RELATED",GO:0008033,KOG1384,K10760,PF01715,PTHR11088 PTHR11088:SF27,isopentenyltransferase 1
genetic,Manes.01G231500,1.463397826,0.585000504,0.225675453,2.592220362,0.009535867,0.036184577,+,PWY-5337,stachyose biosynthesis,glycosyltransferase activity,NA,(1 of 2) PTHR11183//PTHR11183:SF54 - GLYCOGENIN // SUBFAMILY NOT NAMED,GO:0016757,KOG1950,,PF01501,PTHR11183 PTHR11183:SF54,galactinol synthase 1
genetic,Manes.13G141700,0.640744687,0.589452785,0.22808506,2.58435509,0.009756129,0.036808443,+,,,,NA,(1 of 10) PF05078 - Protein of unknown function (DUF679) (DUF679),,,,PF05078,PTHR31621 PTHR31621:SF6,
genetic,Manes.07G058800,0.747127985,-0.554521374,0.21642801,-2.56215161,0.01040259,0.038735256,-,,,,NA,,,,,,PTHR38370 PTHR38370:SF1,
genetic,Manes.09G077227,1.112732065,-0.554604217,0.2171706,-2.553772088,0.010656298,0.03954017,-,,,,NA,(1 of 3) PTHR31500//PTHR31500:SF9 - FAMILY NOT NAMED // AT HOOK MOTIF DNA-BINDING FAMILY PROTEIN,,,,,PTHR31500 PTHR31500:SF9,
genetic,Manes.08G032300,0.953246131,0.573457818,0.224873784,2.55013194,0.010768216,0.03989747,+,,,protein metabolic process,NA,(1 of 2) PTHR11638//PTHR11638:SF69 - ATP-DEPENDENT CLP PROTEASE // SUBFAMILY NOT NAMED,GO:0019538,KOG1051,,PF02861,PTHR11638 PTHR11638:SF69,Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein
genetic,Manes.07G141701,0.728470881,-0.538337827,0.215719101,-2.495550115,0.012576199,0.045119839,-,,,,NA,,,,,,PTHR33924 PTHR33924:SF1,Uncharacterised conserved protein (UCP030365)
genetic,Manes.14G067033,1.510857474,-0.556941257,0.223879327,-2.487685065,0.012857754,0.045907709,-,,,,NA,,,,,,,
genetic,Manes.02G077700,0.493281181,0.765675341,0.311217487,2.460258094,0.013883713,0.048828415,+,,,,NA,(1 of 2) PTHR32080//PTHR32080:SF5 - FAMILY NOT NAMED // CYSTEINE-RICH REPEAT SECRETORY PROTEIN 60,,,,PF01657,PTHR32080 PTHR32080:SF5,plasmodesmata-located protein 7
