gene_id,locusName,Description,colors,class
Manes.14G047264.v8.1,Manes.14G047264,(1 of 152) PF02365 - No apical meristem (NAM) protein (NAM),blue,NA
Manes.14G047700.v8.1,Manes.14G047700,(1 of 9) PTHR10791:SF22 - BIDIRECTIONAL SUGAR TRANSPORTER SWEET10,blue,NA
Manes.14G050500.v8.1,Manes.14G050500,NA,red,NA
Manes.14G053900.v8.1,Manes.14G053900,NA,blue,NA
Manes.14G054300.v8.1,Manes.14G054300,(1 of 3) PTHR22880:SF156 - TRANSCRIPTION FACTOR GTE10,blue,NA
Manes.14G055400.v8.1,Manes.14G055400,(1 of 2) PTHR21385//PTHR21385:SF1 - ZINC FINGER PROTEIN-RELATED // C2H2-LIKE ZINC FINGER PROTEIN,blue,NA
Manes.14G060700.v8.1,Manes.14G060700,(1 of 2) K17987 - next to BRCA1 gene 1 protein (NBR1),blue,NA
Manes.14G062100.v8.1,Manes.14G062100,NA,blue,NA
Manes.14G064600.v8.1,Manes.14G064600,(1 of 2) K06195 - ApaG protein (apaG),blue,NA
Manes.14G066000.v8.1,Manes.14G066000,(1 of 2) K13343 - peroxin-14 (PEX14),blue,NA
Manes.14G066900.v8.1,Manes.14G066900,NA,blue,NA
Manes.14G067900.v8.1,Manes.14G067900,NA,red,NA
Manes.14G071000.v8.1,Manes.14G071000,(1 of 1) K03355 - anaphase-promoting complex subunit 8 (APC8; CDC23),skyblue3,NA
Manes.14G073900.v8.1,Manes.14G073900,(1 of 6) PTHR24093:SF264 - ATPASE 4; PLASMA MEMBRANE-TYPE,blue,NA
Manes.14G078000.v8.1,Manes.14G078000,NA,blue,NA
Manes.14G078800.v8.1,Manes.14G078800,(1 of 2) PTHR22835//PTHR22835:SF267 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED,red,NA
Manes.14G081400.v8.1,Manes.14G081400,NA,red,NA
Manes.14G088500.v8.1,Manes.14G088500,(1 of 2) PTHR11945//PTHR11945:SF166 - MADS BOX PROTEIN // SUBFAMILY NOT NAMED,red,NA
Manes.14G094500.v8.1,Manes.14G094500,NA,blue,NA
Manes.14G097200.v8.1,Manes.14G097200,(1 of 2) PTHR10044//PTHR10044:SF122 - INHIBITOR OF APOPTOSIS // SUBFAMILY NOT NAMED,blue,NA
Manes.14G098500.v8.1,Manes.14G098500,NA,red,NA
Manes.14G099400.v8.1,Manes.14G099400,NA,skyblue3,NA
Manes.14G100200.v8.1,Manes.14G100200,NA,blue,NA
Manes.14G108200.v8.1,Manes.14G108200,,blue,NA
Manes.14G136021.v8.1,Manes.14G136021,NA,blue,NA
Manes.14G135300.v8.1,Manes.14G135300,NA,blue,NA
Manes.14G134600.v8.1,Manes.14G134600,(1 of 25) PF00651//PF03000 - BTB/POZ domain (BTB) // NPH3 family (NPH3),blue,NA
Manes.14G122500.v8.1,Manes.14G122500,(1 of 2) K14404 - cleavage and polyadenylation specificity factor subunit 4 (CPSF4; YTH1),blue,NA
Manes.14G122900.v8.1,Manes.14G122900,(1 of 8) PF00046//PF01852//PF08670 - Homeobox domain (Homeobox) // START domain (START) // MEKHLA domain (MEKHLA),blue,NA
Manes.14G124800.v8.1,Manes.14G124800,(1 of 2) PTHR12863//PTHR12863:SF3 - FATTY ACID HYDROXYLASE // FATTY ACID 2-HYDROXYLASE 1-RELATED,blue,NA
Manes.14G126200.v8.1,Manes.14G126200,(1 of 1) 1.1.1.320 - Benzil reductase ((S)-benzoin forming),red,NA
Manes.14G127321.v8.1,Manes.14G127321,NA,red,NA
Manes.14G128200.v8.1,Manes.14G128200,(1 of 2) K03066 - 26S proteasome regulatory subunit T6 (PSMC5; RPT6),blue,NA
Manes.14G128500.v8.1,Manes.14G128500,(1 of 2) PTHR23012//PTHR23012:SF54 - MEMBRANE ASSOCIATED RING FINGER // SUBFAMILY NOT NAMED,blue,NA
Manes.14G129500.v8.1,Manes.14G129500,NA,blue,NA
Manes.14G132300.v8.1,Manes.14G132300,(1 of 21) PF01477 - PLAT/LH2 domain (PLAT),blue,NA
Manes.14G132521.v8.1,Manes.14G132521,NA,blue,NA
Manes.14G133500.v8.1,Manes.14G133500,NA,skyblue3,NA
Manes.14G114700.v8.1,Manes.14G114700,(1 of 2) PTHR22951//PTHR22951:SF27 - CLATHRIN ASSEMBLY PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.14G117000.v8.1,Manes.14G117000,(1 of 1) PTHR12526//PTHR12526:SF334 - GLYCOSYLTRANSFERASE // SUBFAMILY NOT NAMED,blue,carb
Manes.14G117700.v8.1,Manes.14G117700,(1 of 4) K15289 - solute carrier family 35; member F5 (SLC35F5),blue,NA
Manes.14G119700.v8.1,Manes.14G119700,(1 of 1) KOG2561 - Adaptor protein NUB1; contains UBA domain,blue,NA
Manes.14G120700.v8.1,Manes.14G120700,NA,blue,NA
Manes.14G143500.v8.1,Manes.14G143500,NA,blue,NA
Manes.14G143400.v8.1,Manes.14G143400,(1 of 1) K02520 - translation initiation factor IF-3 (infC; MTIF3),blue,NA
Manes.14G142800.v8.1,Manes.14G142800,(1 of 1) PTHR10617//PTHR10617:SF52 - ELECTRON TRANSFER FLAVOPROTEIN-UBIQUINONE OXIDOREDUCTASE // OXIDOREDUCTASE/ELECTRON CARRIER-RELATED,magenta3,NA
Manes.14G142200.v8.1,Manes.14G142200,NA,blue,NA
Manes.14G151100.v8.1,Manes.14G151100,NA,blue,NA
Manes.14G151300.v8.1,Manes.14G151300,NA,blue,NA
Manes.14G156100.v8.1,Manes.14G156100,(1 of 1) PF00651//PF12313//PF12796 - BTB/POZ domain (BTB) // NPR1/NIM1 like defence protein C terminal (NPR1_like_C) // Ankyrin repeats (3 copies) (Ank_2),blue,NA
Manes.14G162600.v8.1,Manes.14G162600,(1 of 16) K01537 - Ca2+-transporting ATPase (E3.6.3.8),blue,NA
Manes.14G164800.v8.1,Manes.14G164800,(1 of 2) PF00059//PF07714 - Lectin C-type domain (Lectin_C) // Protein tyrosine kinase (Pkinase_Tyr),blue,NA
Manes.14G166800.v8.1,Manes.14G166800,(1 of 4) PTHR33044:SF27 - BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN SUPERFAMILY PROTEIN-RELATED,red,NA
Manes.14G168900.v8.1,Manes.14G168900,NA,blue,NA
Manes.14G172800.v8.1,Manes.14G172800,(1 of 2) PTHR12701//PTHR12701:SF20 - BCR-ASSOCIATED PROTEIN; BAP // GENOMIC DNA; CHROMOSOME 3; P1 CLONE: MIG5,blue,NA
Manes.14G174300.v8.1,Manes.14G174300,NA,blue,NA
Manes.14G174500.v8.1,Manes.14G174500,(1 of 6) 1.8.7.2 - Ferredoxin:thioredoxin reductase,red,carb
Manes.15G003900.v8.1,Manes.15G003900,(1 of 1) PTHR12176:SF28 - S-ADENOSYL-L-METHIONINE-DEPENDENT METHYLTRANSFERASE-LIKE PROTEIN,red,NA
Manes.15G003300.v8.1,Manes.15G003300,NA,blue,NA
Manes.15G001900.v8.1,Manes.15G001900,NA,red,NA
Manes.15G006500.v8.1,Manes.15G006500,(1 of 3) KOG2880 - SMAD6 interacting protein AMSH; contains JAB/MPN/Mov34 domain,blue,NA
Manes.15G006900.v8.1,Manes.15G006900,NA,red,NA
Manes.15G007000.v8.1,Manes.15G007000,NA,red,NA
Manes.15G012300.v8.1,Manes.15G012300,(1 of 4) K08238 - xyloglucan 6-xylosyltransferase [EC:2.4.2.39] Xyl a1-6 Glc (XXT),red,carb
Manes.15G015900.v8.1,Manes.15G015900,(1 of 2) PTHR21493//PTHR21493:SF106 - CGI-141-RELATED/LIPASE CONTAINING PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.15G016100.v8.1,Manes.15G016100,(1 of 2) PTHR21319//PTHR21319:SF5 - RING FINGER AND CHY ZINC FINGER DOMAIN-CONTAINING PROTEIN 1 // SUBFAMILY NOT NAMED,blue,NA
Manes.15G019800.v8.1,Manes.15G019800,NA,blue,NA
Manes.15G022500.v8.1,Manes.15G022500,NA,red,NA
Manes.15G023100.v8.1,Manes.15G023100,NA,skyblue3,NA
Manes.15G024100.v8.1,Manes.15G024100,NA,blue,NA
Manes.15G024500.v8.1,Manes.15G024500,NA,red,NA
Manes.15G025300.v8.1,Manes.15G025300,(1 of 2) PTHR22763//PTHR22763:SF65 - RING ZINC FINGER PROTEIN // E3 UBIQUITIN-PROTEIN LIGASE RHF1A,blue,NA
Manes.15G031200.v8.1,Manes.15G031200,(1 of 3) PTHR36366:SF1 - PROTEIN RDM1,red,NA
Manes.15G031700.v8.1,Manes.15G031700,(1 of 4) K02984 - small subunit ribosomal protein S3Ae (RP-S3Ae; RPS3A),red,NA
Manes.15G032100.v8.1,Manes.15G032100,(1 of 2) PTHR11814//PTHR11814:SF106 - SULFATE TRANSPORTER // SUBFAMILY NOT NAMED,red,NA
Manes.15G034800.v8.1,Manes.15G034800,NA,blue,NA
Manes.15G035200.v8.1,Manes.15G035200,(1 of 2) PTHR24343//PTHR24343:SF102 - SERINE/THREONINE KINASE // CBL-INTERACTING SERINE/THREONINE-PROTEIN KINASE 7,blue,NA
Manes.15G036500.v8.1,Manes.15G036500,(1 of 4) PTHR13890//PTHR13890:SF8 - RNA SPLICING PROTEIN MRS2; MITOCHONDRIAL // SUBFAMILY NOT NAMED,blue,NA
Manes.15G038950.v8.1,Manes.15G038950,(1 of 2) PTHR10209//PTHR10209:SF135 - OXIDOREDUCTASE; 2OG-FE II  OXYGENASE FAMILY PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.15G039300.v8.1,Manes.15G039300,(1 of 2) PTHR23042:SF72 - TRANSCRIPTION FACTOR BHLH104-RELATED,blue,NA
Manes.15G042500.v8.1,Manes.15G042500,(1 of 2) K02875 - large subunit ribosomal protein L14e (RP-L14e; RPL14),red,NA
Manes.15G042800.v8.1,Manes.15G042800,(1 of 2) PTHR10219//PTHR10219:SF36 - GLYCOLIPID TRANSFER PROTEIN-RELATED // SUBFAMILY NOT NAMED,blue,NA
Manes.15G043800.v8.1,Manes.15G043800,(1 of 1) PTHR13528//PTHR13528:SF6 - 39S RIBOSOMAL PROTEIN L28; MITOCHONDRIAL // 50S RIBOSOMAL PROTEIN L28; CHLOROPLASTIC,red,NA
Manes.15G044100.v8.1,Manes.15G044100,(1 of 11) K14411 - RNA-binding protein Musashi (MSI),blue,NA
Manes.15G046900.v8.1,Manes.15G046900,NA,red,NA
Manes.15G050712.v8.1,Manes.15G050712,(1 of 1) PTHR22763//PTHR22763:SF54 - RING ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.15G052800.v8.1,Manes.15G052800,(1 of 2) K03032 - 26S proteasome regulatory subunit N2 (PSMD1; RPN2),blue,NA
Manes.15G053100.v8.1,Manes.15G053100,(1 of 3) K02872 - large subunit ribosomal protein L13Ae (RP-L13Ae; RPL13A),red,NA
Manes.15G053700.v8.1,Manes.15G053700,NA,blue,NA
Manes.15G054400.v8.1,Manes.15G054400,(1 of 2) 3.1.3.2//3.1.3.26 - Acid phosphatase / Phosphomonoesterase // 4-phytase / Phytate 6-phosphatase,blue,NA
Manes.15G055300.v8.1,Manes.15G055300,(1 of 3) K01874 - methionyl-tRNA synthetase (MARS; metG),magenta3,NA
Manes.15G060100.v8.1,Manes.15G060100,(1 of 1) PTHR31352:SF9 - INACTIVE BETA-AMYLASE 4; CHLOROPLASTIC,red,carb
Manes.15G060800.v8.1,Manes.15G060800,NA,blue,NA
Manes.15G063200.v8.1,Manes.15G063200,(1 of 1) PTHR13068:SF13 - MITOCHONDRIAL TRANSCRIPTION TERMINATION FACTOR FAMILY PROTEIN,blue,NA
Manes.15G064500.v8.1,Manes.15G064500,(1 of 1) 2.4.2.38 - Glycoprotein 2-beta-D-xylosyltransferase / Beta-1;2-xylosyltransferase,red,NA
Manes.15G066000.v8.1,Manes.15G066000,(1 of 1) PTHR22880//PTHR22880:SF171 - FALZ-RELATED BROMODOMAIN-CONTAINING PROTEINS // SUBFAMILY NOT NAMED,blue,NA
Manes.15G066500.v8.1,Manes.15G066500,(1 of 3) K12483 - EH domain-containing protein 1 (EHD1),skyblue3,NA
Manes.15G067100.v8.1,Manes.15G067100,(1 of 1) PTHR31832:SF5 - B-BOX TYPE ZINC FINGER-CONTAINING PROTEIN,blue,NA
Manes.15G072700.v8.1,Manes.15G072700,(1 of 4) PTHR24012//PTHR24012:SF333 - FAMILY NOT NAMED // POLYADENYLATE-BINDING PROTEIN RBP45B-RELATED,blue,NA
Manes.15G075400.v8.1,Manes.15G075400,NA,blue,NA
Manes.15G075500.v8.1,Manes.15G075500,(1 of 2) PTHR31707//PTHR31707:SF32 - FAMILY NOT NAMED // PECTINESTERASE-RELATED PROTEIN-RELATED,blue,carb
Manes.15G078400.v8.1,Manes.15G078400,NA,blue,NA
Manes.15G079100.v8.1,Manes.15G079100,NA,blue,NA
Manes.15G086000.v8.1,Manes.15G086000,NA,red,NA
Manes.15G087800.v8.1,Manes.15G087800,(1 of 2) 3.1.3.77 - Acireductone synthase / E-1 enolase-phosphatase,skyblue3,NA
Manes.15G089600.v8.1,Manes.15G089600,(1 of 1) K02968 - small subunit ribosomal protein S20 (RP-S20; rpsT),blue,NA
Manes.15G090700.v8.1,Manes.15G090700,(1 of 4) PTHR13301//PTHR13301:SF69 - X-BOX TRANSCRIPTION FACTOR-RELATED // BASIC HELIX-LOOP-HELIX DOMAIN-CONTAINING PROTEIN,blue,NA
Manes.15G094500.v8.1,Manes.15G094500,NA,skyblue3,NA
Manes.15G097600.v8.1,Manes.15G097600,(1 of 1) PTHR11545//PTHR11545:SF7 - RIBOSOMAL PROTEIN L13 // 50S RIBOSOMAL PROTEIN L13; CHLOROPLASTIC,red,NA
Manes.15G097700.v8.1,Manes.15G097700,(1 of 3) KOG4491 - Predicted membrane protein,magenta3,NA
Manes.15G098700.v8.1,Manes.15G098700,(1 of 1) PTHR20275//PTHR20275:SF2 - FAMILY NOT NAMED // NADH KINASE,blue,NA
Manes.15G100000.v8.1,Manes.15G100000,(1 of 1) K03351 - anaphase-promoting complex subunit 4 (APC4),red,NA
Manes.15G100800.v8.1,Manes.15G100800,(1 of 1) PTHR12741:SF22 - CALLOSE SYNTHASE 8-RELATED,red,carb
Manes.15G101000.v8.1,Manes.15G101000,(1 of 1) KOG2789 - Putative Zn-finger protein,skyblue3,NA
Manes.15G101100.v8.1,Manes.15G101100,(1 of 4) PF02798//PF14497 - Glutathione S-transferase; N-terminal domain (GST_N) // Glutathione S-transferase; C-terminal domain (GST_C_3),blue,NA
Manes.15G106600.v8.1,Manes.15G106600,(1 of 2) PTHR11785//PTHR11785:SF378 - AMINO ACID TRANSPORTER // SUBFAMILY NOT NAMED,blue,NA
Manes.15G108200.v8.1,Manes.15G108200,NA,blue,NA
Manes.15G108400.v8.1,Manes.15G108400,(1 of 4) PTHR31194//PTHR31194:SF5 - SHN  SHINE ; DNA BINDING / TRANSCRIPTION FACTOR // SUBFAMILY NOT NAMED,red,NA
Manes.15G113000.v8.1,Manes.15G113000,NA,blue,NA
Manes.15G115400.v8.1,Manes.15G115400,(1 of 5) PTHR23257:SF378 - INTEGRIN-LINKED PROTEIN KINASE FAMILY PROTEIN-RELATED,blue,NA
Manes.15G117300.v8.1,Manes.15G117300,(1 of 2) PTHR12210:SF71 - SCP1-LIKE SMALL PHOSPHATASE 4-RELATED,skyblue3,NA
Manes.15G119300.v8.1,Manes.15G119300,(1 of 2) K09647 - mitochondrial inner membrane protease subunit 1 (IMP1),blue,NA
Manes.15G120501.v8.1,Manes.15G120501,(1 of 2) K02882 - large subunit ribosomal protein L18Ae (RP-L18Ae; RPL18A),red,NA
Manes.15G121100.v8.1,Manes.15G121100,(1 of 1) PF00076//PF05383 - RNA recognition motif. (a.k.a. RRM; RBD; or RNP domain) (RRM_1) // La domain (La),blue,NA
Manes.15G121200.v8.1,Manes.15G121200,(1 of 3) K02955 - small subunit ribosomal protein S14e (RP-S14e; RPS14),blue,NA
Manes.15G121300.v8.1,Manes.15G121300,NA,blue,NA
Manes.15G125200.v8.1,Manes.15G125200,(1 of 2) PTHR31384:SF3 - AUXIN RESPONSE FACTOR 6,blue,NA
Manes.15G125300.v8.1,Manes.15G125300,NA,skyblue3,NA
Manes.15G125800.v8.1,Manes.15G125800,NA,blue,NA
Manes.15G127900.v8.1,Manes.15G127900,(1 of 1) K03655 - ATP-dependent DNA helicase RecG (recG),blue,NA
Manes.15G128100.v8.1,Manes.15G128100,NA,blue,NA
Manes.15G128200.v8.1,Manes.15G128200,(1 of 5) PTHR24055//PTHR24055:SF211 - MITOGEN-ACTIVATED PROTEIN KINASE // MITOGEN-ACTIVATED PROTEIN KINASE 16-RELATED,blue,NA
Manes.15G130900.v8.1,Manes.15G130900,NA,skyblue3,NA
Manes.15G131000.v8.1,Manes.15G131000,NA,blue,NA
Manes.15G131400.v8.1,Manes.15G131400,NA,red,NA
Manes.15G135600.v8.1,Manes.15G135600,(1 of 1) PF05183//PF14259 - RNA dependent RNA polymerase (RdRP) // RNA recognition motif (a.k.a. RRM; RBD; or RNP domain) (RRM_6),blue,NA
Manes.15G137800.v8.1,Manes.15G137800,(1 of 3) PTHR31062//PTHR31062:SF44 - FAMILY NOT NAMED // XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 27-RELATED,red,carb
Manes.15G138900.v8.1,Manes.15G138900,NA,magenta3,NA
Manes.15G140500.v8.1,Manes.15G140500,(1 of 2) K03246 - translation initiation factor 3 subunit I (EIF3I),red,NA
Manes.15G141000.v8.1,Manes.15G141000,(1 of 1) PTHR13452//PTHR13452:SF9 - THUMP DOMAIN CONTAINING PROTEIN 1-RELATED // SUBFAMILY NOT NAMED,blue,NA
Manes.15G141100.v8.1,Manes.15G141100,(1 of 2) 3.1.21.7 - Deoxyribonuclease V / Escherichia coli endodeoxyribonuclease V,blue,NA
Manes.15G141200.v8.1,Manes.15G141200,(1 of 2) 3.1.21.7 - Deoxyribonuclease V / Escherichia coli endodeoxyribonuclease V,blue,NA
Manes.15G144000.v8.1,Manes.15G144000,(1 of 1) 1.2.1.38 - N-acetyl-gamma-glutamyl-phosphate reductase / NAGSA dehydrogenase,red,NA
Manes.15G145200.v8.1,Manes.15G145200,(1 of 6) PTHR31920//PTHR31920:SF18 - FAMILY NOT NAMED // B3 DOMAIN-CONTAINING PROTEIN REM19-RELATED,red,NA
Manes.15G145900.v8.1,Manes.15G145900,NA,red,NA
Manes.15G150700.v8.1,Manes.15G150700,NA,red,NA
Manes.15G151000.v8.1,Manes.15G151000,NA,moccasin,NA
Manes.15G151200.v8.1,Manes.15G151200,NA,blue,NA
Manes.15G151500.v8.1,Manes.15G151500,(1 of 2) PTHR31079:SF2 - F4P13.14 PROTEIN-RELATED,blue,NA
Manes.15G152800.v8.1,Manes.15G152800,(1 of 2) PTHR24073:SF597 - RAS-RELATED PROTEIN RABB1B,skyblue3,NA
Manes.15G155400.v8.1,Manes.15G155400,NA,blue,NA
Manes.15G156400.v8.1,Manes.15G156400,(1 of 13) PF00789 - UBX domain (UBX),blue,NA
Manes.15G158600.v8.1,Manes.15G158600,(1 of 1) PTHR10742:SF229 - PROTOPORPHYRINOGEN OXIDASE 2; CHLOROPLASTIC/MITOCHONDRIAL,blue,NA
Manes.15G159500.v8.1,Manes.15G159500,NA,red,NA
Manes.15G159600.v8.1,Manes.15G159600,(1 of 1) PTHR11061//PTHR11061:SF29 - RNA M5U METHYLTRANSFERASE FAMILY // SUBFAMILY NOT NAMED,blue,NA
Manes.15G160400.v8.1,Manes.15G160400,NA,red,NA
Manes.15G160800.v8.1,Manes.15G160800,NA,blue,NA
Manes.15G161500.v8.1,Manes.15G161500,(1 of 2) K02899 - large subunit ribosomal protein L27 (RP-L27; MRPL27; rpmA),red,NA
Manes.15G162000.v8.1,Manes.15G162000,NA,red,NA
Manes.15G162100.v8.1,Manes.15G162100,NA,blue,NA
Manes.15G162300.v8.1,Manes.15G162300,NA,blue,NA
Manes.15G173200.v8.1,Manes.15G173200,NA,red,NA
Manes.15G171800.v8.1,Manes.15G171800,(1 of 3) K02134 - F-type H+-transporting ATPase subunit delta (ATPeF1D; ATP5D; ATP16),blue,NA
Manes.15G175200.v8.1,Manes.15G175200,(1 of 1) PTHR10438//PTHR10438:SF243 - THIOREDOXIN // THIOREDOXIN H2,red,NA
Manes.15G175500.v8.1,Manes.15G175500,(1 of 1) PTHR23070//PTHR23070:SF19 - BCS1 AAA-TYPE ATPASE // SUBFAMILY NOT NAMED,blue,NA
Manes.15G179000.v8.1,Manes.15G179000,(1 of 62) PF00892 - EamA-like transporter family (EamA),blue,NA
Manes.15G181500.v8.1,Manes.15G181500,(1 of 5) K02998 - small subunit ribosomal protein SAe (RP-SAe; RPSA),red,NA
Manes.15G182900.v8.1,Manes.15G182900,NA,blue,NA
Manes.15G187301.v8.1,Manes.15G187301,(1 of 3) K01187 - alpha-glucosidase (malZ),magenta3,carb
Manes.15G190900.v8.1,Manes.15G190900,(1 of 62) PF00892 - EamA-like transporter family (EamA),blue,NA
Manes.15G192700.v8.1,Manes.15G192700,(1 of 2) PTHR10218//PTHR10218:SF192 - GTP-BINDING PROTEIN ALPHA SUBUNIT // EXTRA-LARGE GUANINE NUCLEOTIDE-BINDING PROTEIN 3,skyblue3,NA
Manes.15G192966.v8.1,Manes.15G192966,NA,blue,NA
Manes.16G006100.v8.1,Manes.16G006100,(1 of 2) PTHR10374:SF17 - GLYOXALASE I HOMOLOG,red,NA
Manes.16G006900.v8.1,Manes.16G006900,(1 of 3) PTHR12526//PTHR12526:SF341 - GLYCOSYLTRANSFERASE // SUBFAMILY NOT NAMED,blue,carb
Manes.16G009600.v8.1,Manes.16G009600,NA,blue,NA
Manes.16G010400.v8.1,Manes.16G010400,(1 of 1) PTHR11079:SF79 - RNA PSEUDOURIDINE SYNTHASE 6; CHLOROPLASTIC,blue,NA
Manes.16G011900.v8.1,Manes.16G011900,(1 of 5) K03113 - translation initiation factor 1 (EIF1; SUI1),red,NA
Manes.16G014401.v8.1,Manes.16G014401,(1 of 77) KOG0198 - MEKK and related serine/threonine protein kinases,blue,NA
Manes.16G017400.v8.1,Manes.16G017400,(1 of 1) PTHR14255//PTHR14255:SF3 - ATP-DEPENDENT PROTEASE  CEREBLON // SULFITE EXPORTER TAUE/SAFE FAMILY PROTEIN,blue,NA
Manes.16G017100.v8.1,Manes.16G017100,(1 of 1) PTHR24115:SF464 - KINESIN-1-RELATED,blue,NA
Manes.16G016500.v8.1,Manes.16G016500,NA,magenta3,NA
Manes.16G021700.v8.1,Manes.16G021700,NA,blue,NA
Manes.16G022400.v8.1,Manes.16G022400,NA,blue,NA
Manes.16G022901.v8.1,Manes.16G022901,(1 of 7) PTHR10687 - SECRETORY CARRIER-ASSOCIATED MEMBRANE PROTEIN  SCAMP,blue,NA
Manes.16G023800.v8.1,Manes.16G023800,(1 of 1) PTHR31719//PTHR31719:SF29//PTHR31719:SF9 - FAMILY NOT NAMED // SUBFAMILY NOT NAMED // ATNAC2-RELATED,blue,NA
Manes.16G024500.v8.1,Manes.16G024500,(1 of 45) PF02701 - Dof domain; zinc finger (zf-Dof),blue,NA
Manes.16G026200.v8.1,Manes.16G026200,NA,blue,NA
Manes.16G027500.v8.1,Manes.16G027500,NA,blue,NA
Manes.16G028200.v8.1,Manes.16G028200,NA,red,NA
Manes.16G029300.v8.1,Manes.16G029300,(1 of 2) K02988 - small subunit ribosomal protein S5 (RP-S5; MRPS5; rpsE),blue,NA
Manes.16G032500.v8.1,Manes.16G032500,(1 of 3) PTHR31079:SF5 - NAC DOMAIN CONTAINING PROTEIN 10,blue,NA
Manes.16G032600.v8.1,Manes.16G032600,(1 of 2) PTHR10751//PTHR10751:SF44 - GUANYLATE BINDING PROTEIN // SUBFAMILY NOT NAMED,red,NA
Manes.16G039101.v8.1,Manes.16G039101,NA,blue,NA
Manes.16G040300.v8.1,Manes.16G040300,NA,blue,NA
Manes.16G042900.v8.1,Manes.16G042900,NA,blue,NA
Manes.16G042400.v8.1,Manes.16G042400,(1 of 2) PTHR23315//PTHR23315:SF76 - BETA CATENIN-RELATED ARMADILLO REPEAT-CONTAINING // U-BOX DOMAIN-CONTAINING PROTEIN 17,blue,NA
Manes.16G038730.v8.1,Manes.16G038730,NA,red,NA
Manes.16G043400.v8.1,Manes.16G043400,NA,red,NA
Manes.16G043800.v8.1,Manes.16G043800,(1 of 3) K15731 - carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase [EC:3.1.3.16] (CTDSP),blue,NA
Manes.16G044900.v8.1,Manes.16G044900,NA,blue,NA
Manes.16G045300.v8.1,Manes.16G045300,NA,red,NA
Manes.16G045400.v8.1,Manes.16G045400,NA,red,NA
Manes.16G046301.v8.1,Manes.16G046301,NA,blue,NA
Manes.16G048683.v8.1,Manes.16G048683,(1 of 2) PTHR22891:SF4 - PROTEIN ARGONAUTE 2-RELATED,blue,NA
Manes.16G053000.v8.1,Manes.16G053000,(1 of 4) 1.1.1.42 - Isocitrate dehydrogenase (NADP(+)) / oxalosuccinate carboxylase,blue,NA
Manes.16G055032.v8.1,Manes.16G055032,(1 of 2) PTHR12547//PTHR12547:SF63 - CCCH ZINC FINGER/TIS11-RELATED // ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 37-RELATED,blue,NA
Manes.16G055700.v8.1,Manes.16G055700,NA,red,NA
Manes.16G058100.v8.1,Manes.16G058100,(1 of 1) PTHR22765:SF56 - VACUOLAR-SORTING RECEPTOR 5-RELATED,red,NA
Manes.16G061100.v8.1,Manes.16G061100,(1 of 1) 2.1.1.72 - Site-specific DNA-methyltransferase (adenine-specific) / Restriction-modification system,blue,NA
Manes.16G060700.v8.1,Manes.16G060700,(1 of 1) K03135 - transcription initiation factor TFIID subunit 11 (TAF11),blue,NA
Manes.16G064900.v8.1,Manes.16G064900,(1 of 1) PTHR19957//PTHR19957:SF116 - SYNTAXIN // SYNTAXIN-32,skyblue3,NA
Manes.16G072400.v8.1,Manes.16G072400,(1 of 3) PTHR11909:SF97 - CASEIN KINASE 1-LIKE PROTEIN 4,skyblue3,NA
Manes.16G073200.v8.1,Manes.16G073200,(1 of 2) 3.1.3.23 - Sugar-phosphatase,magenta3,carb
Manes.16G076400.v8.1,Manes.16G076400,(1 of 2) K08850 - aurora kinase; other [EC:2.7.11.1] (AURKX),red,NA
Manes.16G078500.v8.1,Manes.16G078500,(1 of 4) K02140 - F-type H+-transporting ATPase subunit g (ATPeFG; ATP5L; ATP20),red,NA
Manes.16G081200.v8.1,Manes.16G081200,(1 of 2) 1.14.19.3 - Acyl-CoA 6-desaturase / Long-chain fatty acid Delta(6)-desaturase,blue,NA
Manes.16G084100.v8.1,Manes.16G084100,NA,blue,NA
Manes.16G086000.v8.1,Manes.16G086000,(1 of 2) PTHR27000:SF188 - LRR RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE ERECTA,blue,NA
Manes.16G086100.v8.1,Manes.16G086100,(1 of 1) PTHR13140//PTHR13140:SF304 - MYOSIN // MYOSIN IA HEAVY CHAIN-RELATED,blue,NA
Manes.16G088300.v8.1,Manes.16G088300,NA,red,NA
Manes.16G088800.v8.1,Manes.16G088800,(1 of 1) PF06941 - 5' nucleotidase; deoxy (Pyrimidine); cytosolic type C protein (NT5C) (NT5C),skyblue3,NA
Manes.16G090400.v8.1,Manes.16G090400,(1 of 3) PTHR11200//PTHR11200:SF131 - INOSITOL 5-PHOSPHATASE // SUBFAMILY NOT NAMED,red,NA
Manes.16G091600.v8.1,Manes.16G091600,(1 of 137) 3.1.1.11 - Pectinesterase / Pectin methylesterase,red,carb
