"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","locusName","Pathways","Pathways_Desc","GODescription","class","Description","GO","KOG","KO","Pfam","Panther","Best-hit-arabi-defline"
"697","Manes.02G046700.v8.1",274.855970285388,0.415144780550244,0.128329279054162,3.23499659321729,0.00121644182188813,0.0280514625584045,"Manes.02G046700","","","metalloendopeptidase activity; ATP binding; proteolysis; membrane",NA,"(1 of 1) PTHR23076:SF54 - ATP-DEPENDENT ZINC METALLOPROTEASE FTSH 6, CHLOROPLASTIC","GO:0004222 GO:0005524 GO:0006508 GO:0016020","","K03798","PF00004 PF01434","PTHR23076 PTHR23076:SF54","FTSH protease 6"
"698","Manes.06G003200.v8.1",77.8260579430988,0.158884547544983,0.0491277793518354,3.23410806759877,0.00122023273929693,0.0280611027051277,"Manes.06G003200","","","DNA-binding transcription factor activity; protein binding; nucleus; regulation of DNA-templated transcription; zinc ion binding",NA,"(1 of 1) K12236 - transcriptional repressor NF-X1 [EC:6.3.2.-] (NFX1)","GO:0003700 GO:0005515 GO:0005634 GO:0006355 GO:0008270","","K12236","PF01422","PTHR12360 PTHR12360:SF0","NF-X-like 1"
"699","Manes.06G026700.v8.1",43.7431187642387,0.161106069337981,0.049815111729374,3.23408025687481,0.00122035157039036,0.0280611027051277,"Manes.06G026700","","","carbohydrate metabolic process; phosphotransferase activity, alcohol group as acceptor",NA,"(1 of 1) 2.7.1.16 - Ribulokinase / L-ribulokinase","GO:0005975 GO:0016773","","","PF00370 PF02782","PTHR10196 PTHR10196:SF71","FGGY family of carbohydrate kinase"
"700","Manes.04G089400.v8.1",251.398012553311,-0.191782861218415,0.0593288171977888,-3.2325414575358,0.00122694331317026,0.0281582764050163,"Manes.04G089400","","","",NA,"(1 of 8) PTHR10743 - PROTEIN RER1","GO:0016021","KOG1688","","PF03248","PTHR10743","endoplasmatic reticulum retrieval protein 1B"
"701","Manes.04G163400.v8.1",10.7406554439383,-0.515412547770323,0.159487802404827,-3.23167377065022,0.00123067470029504,0.0281582764050163,"Manes.04G163400","","","protein binding",NA,"(1 of 2) PTHR32295//PTHR32295:SF35 - FAMILY NOT NAMED // PROTEIN IQ-DOMAIN 11","GO:0005515","","","PF00612 PF13178","PTHR32295 PTHR32295:SF35","IQ-domain 11"
"702","Manes.12G157000.v8.1",117.693009756524,-0.313350235014109,0.0969663503785902,-3.23153582444509,0.00123126888661569,0.0281582764050163,"Manes.12G157000","","","ATP binding; membrane; ATP hydrolysis activity",NA,"(1 of 2) PTHR19241:SF230 - ABC TRANSPORTER G FAMILY MEMBER 5","GO:0005524 GO:0016020 GO:0016887","","","PF00005 PF01061","PTHR19241 PTHR19241:SF230","ABC-2 type transporter family protein"
"703","Manes.16G088800.v8.1",64.4733901306062,-0.148401601008169,0.0459239754580726,-3.23146242301378,0.00123158516224267,0.0281582764050163,"Manes.16G088800","","","5'-nucleotidase activity; deoxyribonucleotide catabolic process",NA,"(1 of 1) PF06941 - 5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C) (NT5C)","GO:0008253 GO:0009264","","","PF06941","PTHR35134 PTHR35134:SF2","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein"
"704","Manes.13G154400.v8.1",609.331391390275,0.14503341882107,0.0448937116843433,3.23059540812373,0.00123532667932905,0.0282037013023521,"Manes.13G154400","","","",NA,"(1 of 1) KOG4843 - Uncharacterized conserved protein","","KOG4843","","PF08642","","(1 of 1) KOG4843 - Uncharacterized conserved protein"
"705","Manes.03G149700.v8.1",180.39094446202,0.123152914151185,0.0381397616052758,3.22899013962765,0.00124228177991583,0.0282581872192109,"Manes.03G149700","","","monooxygenase activity; ubiquinone biosynthetic process; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen; flavin adenine dinucleotide binding; FAD binding",NA,"(1 of 1) K06126 - ubiquinone biosynthesis monooxygenase Coq6 (COQ6)","GO:0004497 GO:0006744 GO:0016709 GO:0050660 GO:0055114 GO:0071949","KOG3855","K06126","PF01494","PTHR13789 PTHR13789:SF240","FAD/NAD(P)-binding oxidoreductase family protein"
"706","Manes.16G010100.v8.1",218.386831244041,0.155409083168669,0.0481199114391638,3.22962113854151,0.00123954356699292,0.0282581872192109,"Manes.16G010100","LIPASYN-PWY; PWY-6803","phospholipases; phosphatidylcholine acyl editing","protein binding; lipid metabolic process",NA,"(1 of 2) PTHR24185:SF1 - CALCIUM-INDEPENDENT PHOSPHOLIPASE A2-GAMMA","GO:0005515 GO:0006629","","","PF00514 PF01734 PF13855","PTHR24185 PTHR24185:SF1","phospholipases;galactolipases"
"707","Manes.16G097900.v8.1",1090.27650634556,0.223805885636655,0.0693149047566239,3.22882771638329,0.00124298751720165,0.0282581872192109,"Manes.16G097900","","","DNA-binding transcription factor activity; regulation of DNA-templated transcription",NA,"(1 of 1) PTHR12632//PTHR12632:SF8 - TRANSCRIPTION FACTOR NF-Y ALPHA-RELATED // SUBFAMILY NOT NAMED","GO:0003700 GO:0006355","","K08064","PF02045","PTHR12632 PTHR12632:SF8",""
"708","Manes.01G225400.v8.1",230.617818918574,-0.19182450940528,0.0594452771874046,-3.22690915883094,0.00125135180905176,0.0284081604899562,"Manes.01G225400","","","",NA,"(1 of 18) PF12023 - Domain of unknown function (DUF3511) (DUF3511)","","","","PF12023","PTHR33193 PTHR33193:SF1","Protein of unknown function (DUF3511)"
"709","Manes.03G029600.v8.1",1012.25096160018,0.261067891038818,0.080949146425373,3.2250851623185,0.00125935200768057,0.0284291640722609,"Manes.03G029600","","","metal ion binding",NA,"(1 of 13) KOG1595 - CCCH-type Zn-finger protein","GO:0046872","KOG1595","","PF00642","PTHR14493 PTHR14493:SF41","CCCH-type zinc finger family protein"
"710","Manes.09G124100.v8.1",206.616046983293,0.20790364798713,0.0644532580408266,3.22564994085229,0.00125686980950271,0.0284291640722609,"Manes.09G124100","","","",NA,"(1 of 2) PTHR33697:SF2 - PWWP DOMAIN-CONTAINING PROTEIN","","","","PF00855","PTHR33697 PTHR33697:SF2","Tudor/PWWP/MBT superfamily protein"
"711","Manes.10G023100.v8.1",60.5803225622708,0.334576192048787,0.103729766256317,3.22545980892356,0.00125770493332831,0.0284291640722609,"Manes.10G023100","","","ADP binding",NA,"(1 of 10) PTHR23155//PTHR23155:SF634 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED","GO:0043531","","","PF00931","PTHR23155 PTHR23155:SF634",""
"712","Manes.10G055500.v8.1",209.746431983796,-0.179821602975944,0.0557530629523397,-3.2253224029981,0.00125830878557602,0.0284291640722609,"Manes.10G055500","","","protein binding; multicellular organism development",NA,"(1 of 2) PTHR19919//PTHR19919:SF2 - WD REPEAT CONTAINING PROTEIN // PROTEIN TRANSPARENT TESTA GLABRA 1","GO:0005515 GO:0007275","","K11805","PF00400","PTHR19919 PTHR19919:SF2","Transducin/WD40 repeat-like superfamily protein"
"713","Manes.10G114062.v8.1",34.5411743196279,0.325018220264367,0.100845377098187,3.22293623780015,0.00126883794794129,0.028575957305262,"Manes.10G114062","","","protein binding; ADP binding",NA,"(1 of 4) PTHR23155//PTHR23155:SF643 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED","GO:0005515 GO:0043531","KOG4658","K13459","PF00931 PF13855","PTHR23155 PTHR23155:SF643",""
"714","Manes.17G112500.v8.1",962.356824377683,0.185559569334941,0.0575770028080601,3.22280702858964,0.00126941040975282,0.028575957305262,"Manes.17G112500","","","nucleolus; ribosome biogenesis",NA,"(1 of 1) K14843 - pescadillo (PES1, NOP7)","GO:0005730 GO:0042254","","K14843","PF06732 PF16589","PTHR12221 PTHR12221:SF6","pescadillo-related"
"715","Manes.11G054900.v8.1",67.4644619965681,-0.172289203951357,0.0534746803669067,-3.22188375450263,0.00127350792278516,0.028628101878218,"Manes.11G054900","","","DNA binding; ATP binding; hydrolase activity",NA,"(1 of 3) K12812 - ATP-dependent RNA helicase UAP56/SUB2 (UAP56, BAT1, SUB2)","GO:0003677 GO:0005524 GO:0016787","","K12812","PF00271 PF04851","PTHR24031 PTHR24031:SF246","DEAD/DEAH box RNA helicase family protein"
"716","Manes.01G262300.v8.1",186.202184382334,-0.184920835971745,0.0574290562169228,-3.21998737491448,0.00128196242379595,0.028777907873844,"Manes.01G262300","","","hydrolase activity, hydrolyzing O-glycosyl compounds; carbohydrate metabolic process",NA,"(1 of 43) 2.4.1.207 - Xyloglucan:xyloglucosyl transferase / Xyloglucan endotransglycosylase","GO:0004553 GO:0005975","","","PF00722","PTHR31062 PTHR31062:SF9",""
"717","Manes.02G110100.v8.1",31.1264385343123,-0.394621693057977,0.122570875932071,-3.21953881831339,0.00128396975564332,0.028782769710537,"Manes.02G110100","","","protein binding; zinc ion binding",NA,"(1 of 1) PF13488//PF13639 - Glycine zipper (Gly-zipper_Omp) // Ring finger domain (zf-RING_2)","GO:0005515 GO:0008270","","","PF13488 PF13639","PTHR14155","RING/U-box superfamily protein"
"718","Manes.17G124400.v8.1",29.2020457159975,-0.211751470036224,0.0657937301008101,-3.21841412109901,0.0012890156429671,0.0288556384810727,"Manes.17G124400","","","",NA,"(1 of 2) PTHR36039//PTHR36039:SF2 - FAMILY NOT NAMED // GENOMIC DNA, CHROMOSOME 3, P1 CLONE:MMG15","","","","PF13563","PTHR36039 PTHR36039:SF2","RNA ligase/cyclic nucleotide phosphodiesterase family protein"
"719","Manes.04G147600.v8.1",60.2506421999468,-0.197112312595819,0.0612709436142148,-3.2170601751609,0.00129511431903592,0.028950519000287,"Manes.04G147600","","","",NA,"(1 of 2) PTHR21229//PTHR21229:SF15 - LUNG SEVEN TRANSMEMBRANE RECEPTOR // LUNG SEVEN TRANSMEMBRANE RECEPTOR-LIKE PROTEIN","GO:0016021","","","PF06814","PTHR21229 PTHR21229:SF15","Lung seven transmembrane receptor family protein"
"720","Manes.04G150200.v8.1",108.429625888281,-0.329745499732335,0.102516608960326,-3.21650806709718,0.00129760885448679,0.028950519000287,"Manes.04G150200","","","serine-type endopeptidase activity; proteolysis",NA,"(1 of 3) PTHR10795//PTHR10795:SF424 - PROPROTEIN CONVERTASE SUBTILISIN/KEXIN // SUBTILASE FAMILY PROTEIN-RELATED","GO:0004252 GO:0006508","","","PF00082 PF02225 PF05922","PTHR10795 PTHR10795:SF424","Subtilase family protein"
"721","Manes.05G050300.v8.1",22.5378381570915,-0.623368157319948,0.193816734522936,-3.21627623566313,0.00129865763698171,0.028950519000287,"Manes.05G050300","","","DNA binding; DNA-binding transcription factor activity; nucleus; regulation of DNA-templated transcription; zinc ion binding; sequence-specific DNA binding; positive regulation of DNA-templated transcription",NA,"(1 of 1) PTHR10071//PTHR10071:SF207 - TRANSCRIPTION FACTOR GATA  GATA BINDING FACTOR // GATA TRANSCRIPTION FACTOR 4","GO:0003677 GO:0003700 GO:0005634 GO:0006355 GO:0008270 GO:0043565 GO:0045893","KOG1601","","PF00320","PTHR10071 PTHR10071:SF207","GATA transcription factor 2"
"722","Manes.12G030300.v8.1",1084.27134692517,0.201782755810518,0.0627490540598445,3.21570992318188,0.00130122286928636,0.0289675279474233,"Manes.12G030300","PWY-7528; POLYAMINSYN3-PWY; BSUBPOLYAMSYN-PWY","L-methionine salvage cycle I (bacteria and plants); superpathway of polyamine biosynthesis II; spermidine biosynthesis I","catalytic activity; polyamine metabolic process",NA,"(1 of 5) K00797 - spermidine synthase (speE, SRM)","GO:0003824 GO:0006595","KOG1562","K00797","PF01564","PTHR11558 PTHR11558:SF25","spermidine synthase 1"
"723","Manes.01G088800.v8.1",46.9893697465157,0.219943261588771,0.0684079406051676,3.21517150849818,0.00130366606844819,0.0289817769269263,"Manes.01G088800","","","RNA binding; RNA processing; RNA methyltransferase activity",NA,"(1 of 1) PTHR12029//PTHR12029:SF11 - RNA METHYLTRANSFERASE // METHYLTRANSFERASE TARBP1-RELATED","GO:0003723 GO:0006396 GO:0008173","","","PF00588","PTHR12029 PTHR12029:SF11","tRNA/rRNA methyltransferase (SpoU) family protein"
"724","Manes.09G158100.v8.1",97.7906350991154,0.217056631498275,0.0675310851373683,3.21417360696558,0.00130820550916638,0.0289984121387949,"Manes.09G158100","","","protein binding",NA,"(1 of 2) K15361 - WD repeat-containing protein 48 (WDR48, UAF1)","GO:0005515","","K15361","PF00400 PF11816","PTHR19862","Transducin/WD40 repeat-like superfamily protein"
"725","Manes.14G162000.v8.1",9.25977079901128,0.556109122058774,0.173014814859737,3.21422834518311,0.00130795612810075,0.0289984121387949,"Manes.14G162000","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 2) PTHR27003:SF15 - LEUCINE-RICH REPEAT PROTEIN KINASE-LIKE PROTEIN","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG1187","","PF07714","PTHR27003 PTHR27003:SF15","Leucine-rich repeat protein kinase family protein"
"726","Manes.15G150700.v8.1",148.695836035905,0.233929767979954,0.0727887425177369,3.21381795987135,0.00130982686572296,0.0289984121387949,"Manes.15G150700","","","",NA,"(1 of 2) PTHR24006//PTHR24006:SF492 - FAMILY NOT NAMED // F-BOX/LRR-REPEAT PROTEIN 5","","KOG1947","K10268","","PTHR24006 PTHR24006:SF492","RNI-like superfamily protein"
"727","Manes.03G181800.v8.1",120.370957453522,0.223143649765352,0.069443178092462,3.21332715314731,0.00131206744595821,0.0290080606036951,"Manes.03G181800","","","catalytic activity; phosphoprotein phosphatase activity; protein serine/threonine phosphatase activity; protein binding; protein dephosphorylation",NA,"(1 of 2) PTHR13832:SF224 - PROTEIN PHOSPHATASE 2C 70","GO:0003824 GO:0004721 GO:0004722 GO:0005515 GO:0006470","KOG0698","","PF00481 PF00498","PTHR13832 PTHR13832:SF224","kinase associated protein phosphatase"
"728","Manes.02G081900.v8.1",415.094840777086,0.186807648105308,0.0581482014065932,3.21261266189613,0.00131533549042935,0.0290403672220755,"Manes.02G081900","","","nucleic acid binding; zinc ion binding",NA,"(1 of 1) K13094 - RNA-binding protein 5/10 (RBM5_10)","GO:0003676 GO:0008270","KOG0154","K13094","PF00076 PF01585","PTHR13948 PTHR13948:SF3","suppressor of abi3-5"
"729","Manes.14G084000.v8.1",124.287116655443,-0.271127086491188,0.0844166995515657,-3.21177075070994,0.00131919598642933,0.0290699638858202,"Manes.14G084000","","","",NA,"","","","","","PTHR36390",""
"730","Manes.17G110000.v8.1",440.919066791127,-0.15789740898192,0.0491657612344216,-3.2115318672494,0.0013202932642723,0.0290699638858202,"Manes.17G110000","","","endopeptidase activity; threonine-type endopeptidase activity; proteasome core complex; proteolysis involved in protein catabolic process",NA,"(1 of 2) K02739 - 20S proteasome subunit beta 2 (PSMB7)","GO:0004175 GO:0004298 GO:0005839 GO:0051603","KOG0173","K02739","PF00227","PTHR11599 PTHR11599:SF44","N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein"
"731","Manes.14G068900.v8.1",84.5715750311159,0.289236383869709,0.090096530891391,3.21029434771885,0.00132599113202342,0.0291554794323016,"Manes.14G068900","","","DNA binding; chromatin binding; nucleus; DNA-templated transcription",NA,"(1 of 4) PTHR15141//PTHR15141:SF52 - TRANSCRIPTION ELONGATION FACTOR B POLYPEPTIDE 3 // BAH AND TFIIS DOMAIN-CONTAINING PROTEIN","GO:0003677 GO:0003682 GO:0005634 GO:0006351","KOG1886","","PF01426 PF08711","PTHR15141 PTHR15141:SF52","BAH domain ;TFIIS helical bundle-like domain"
"732","Manes.04G089300.v8.1",586.939306299007,0.184006923816368,0.0573678687900992,3.20749101713405,0.0013389824209694,0.0294009077216409,"Manes.04G089300","","","RNA methylation; nucleus; rRNA processing; methyltransferase activity; rRNA methyltransferase activity; rRNA methylation; methylation",NA,"(1 of 1) 2.1.1.167 - 27S pre-rRNA (guanosine(2922)-2'-O)-methyltransferase","GO:0001510 GO:0005634 GO:0006364 GO:0008168 GO:0008649 GO:0031167 GO:0032259","","K14857","PF01728 PF07780 PF11861","PTHR10920 PTHR10920:SF13","FtsJ-like methyltransferase family protein"
"733","Manes.16G068600.v8.1",204.657140621652,0.173414485693659,0.0541268921687659,3.20385077999598,0.00135602738713429,0.029734554151991,"Manes.16G068600","","","",NA,"(1 of 1) PTHR13793//PTHR13793:SF94 - PHD FINGER PROTEINS // SUBFAMILY NOT NAMED","","","","PF10513","PTHR13793 PTHR13793:SF94","Enhancer of polycomb-like transcription factor protein"
"734","Manes.09G148300.v8.1",41.538079847368,0.485320755855368,0.151521108382208,3.20299106201863,0.00136008202158683,0.0297600547749633,"Manes.09G148300","","","biosynthetic process; pyridoxal phosphate binding",NA,"(1 of 2) 4.1.2.48 - Low-specificity L-threonine aldolase","GO:0009058 GO:0030170","","K01620","PF00155","PTHR10289 PTHR10289:SF5","threonine aldolase 1"
"735","Manes.16G017200.v8.1",2693.80623946564,0.199654789512555,0.0623372007365204,3.20281929816568,0.00136089343990531,0.0297600547749633,"Manes.16G017200","","","glycerol ether metabolic process; protein-disulfide reductase activity; cell redox homeostasis",NA,"(1 of 3) PTHR10438:SF242 - THIOREDOXIN-LIKE PROTEIN CXXS1","GO:0006662 GO:0015035 GO:0045454","KOG0907","K03671","PF00085","PTHR10438 PTHR10438:SF242","C-terminal cysteine residue is changed to a serine 1"
"736","Manes.08G012800.v8.1",862.133874153345,-0.259937393693535,0.0811794564546652,-3.2020095359803,0.00136472480230224,0.0298032904176683,"Manes.08G012800","","","transporter activity; transport; membrane",NA,"(1 of 13) K09873 - aquaporin TIP (TIP)","GO:0005215 GO:0006810 GO:0016020","KOG0223","K09873","PF00230","PTHR19139 PTHR19139:SF52","gamma tonoplast intrinsic protein"
"737","Manes.01G187900.v8.1",25.3727547482925,-0.700871002817897,0.218965388257646,-3.20083008732511,0.0013703231256187,0.0298045826809476,"Manes.01G187900","","","DNA binding; DNA-binding transcription factor activity; regulation of DNA-templated transcription; sequence-specific DNA binding",NA,"(1 of 2) PTHR24326//PTHR24326:SF176 - FAMILY NOT NAMED // HOMEOBOX-LEUCINE ZIPPER PROTEIN ATHB-13-RELATED","GO:0003677 GO:0003700 GO:0006355 GO:0043565","KOG0483","K09338","PF00046 PF02183","PTHR24326 PTHR24326:SF176","Homeobox-leucine zipper protein family"
"738","Manes.09G081700.v8.1",456.240245386655,0.246335663811992,0.0769543544332073,3.20106205329549,0.00136922041485706,0.0298045826809476,"Manes.09G081700","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 74) PF00069//PF07714 - Protein kinase domain (Pkinase) // Protein tyrosine kinase (Pkinase_Tyr)","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG1187","","PF00069 PF07714","PTHR27001",""
"739","Manes.15G131000.v8.1",1729.92148920262,0.190285898236309,0.0594490150771832,3.20082507656787,0.00137034695459592,0.0298045826809476,"Manes.15G131000","","","",NA,"(1 of 3) KOG4467 - Uncharacterized conserved protein","","KOG4467","","PF10151","PTHR13448 PTHR13448:SF1","Protein of unknown function DUF2359, transmembrane"
"740","Manes.03G172500.v8.1",513.113624392119,0.140737836763767,0.0440019773873088,3.19844345914235,0.0013817162488272,0.0299463112321381,"Manes.03G172500","","","nucleic acid binding; protein binding",NA,"(1 of 2) PTHR22891:SF45 - PROTEIN ARGONAUTE 10","GO:0003676 GO:0005515","","K11593","PF02170 PF02171 PF08699 PF16486 PF16487 PF16488","PTHR22891 PTHR22891:SF45","Stabilizer of iron transporter SufD / Polynucleotidyl transferase"
"741","Manes.03G176500.v8.1",42.5898313069268,0.233741707970413,0.0730796862655521,3.19844980068822,0.00138168586057567,0.0299463112321381,"Manes.03G176500","","","",NA,"(1 of 1) KOG4524 - Uncharacterized conserved protein","","KOG4524","","","PTHR18460 PTHR18460:SF3","ARM repeat superfamily protein"
"742","Manes.13G049900.v8.1",490.440205050152,-0.177827494564957,0.0556008071406836,-3.19828980386939,0.0013824527427516,0.0299463112321381,"Manes.13G049900","PWY-1061","homogalacturonan biosynthesis","glycosyltransferase activity; polygalacturonate 4-alpha-galacturonosyltransferase activity",NA,"(1 of 2) PTHR32116//PTHR32116:SF19 - FAMILY NOT NAMED // GALACTURONOSYLTRANSFERASE 8","GO:0016757 GO:0047262","","K13648","PF01501","PTHR32116 PTHR32116:SF19","Nucleotide-diphospho-sugar transferases superfamily protein"
